# End points of segments: 
#   0.00000000 0.20877740 0.31316630 0.49415380 0.59051150 
0.000000 -0.000000
0.004176 0.059723
0.008351 0.185203
0.012527 0.293936
0.016702 0.399524
0.020878 0.504046
0.025053 0.608194
0.029229 0.712285
0.033404 0.816493
0.037580 0.920924
0.041756 1.025649
0.045931 1.130716
0.050107 1.236154
0.054282 1.341983
0.058458 1.448207
0.062633 1.554822
0.066809 1.661816
0.070984 1.769164
0.075160 1.876835
0.079335 1.984789
0.083511 2.092978
0.087687 2.201348
0.091862 2.309836
0.096038 2.418374
0.100213 2.526887
0.104389 2.635296
0.108564 2.743516
0.112740 2.851458
0.116915 2.959028
0.121091 3.066131
0.125267 3.172667
0.129442 3.278536
0.133618 3.383633
0.137793 3.487855
0.141969 3.591096
0.146144 3.693251
0.150320 3.794214
0.154495 3.893878
0.158671 3.992139
0.162846 4.088891
0.167022 4.184031
0.171198 4.277455
0.175373 4.369060
0.179549 4.458742
0.183724 4.546399
0.187900 4.623284
0.192075 4.656043
0.196251 4.682313
0.200426 4.701748
0.204602 4.713951
0.208777 4.718357

0.208777 4.718357
0.210865 4.717346
0.212953 4.714418
0.215041 4.709556
0.217129 4.702734
0.219216 4.693911
0.221304 4.683025
0.223392 4.669982
0.225480 4.654640
0.227567 4.636815
0.229655 4.616347
0.231743 4.593271
0.233831 4.567958
0.235919 4.541005
0.238006 4.512974
0.240094 4.484248
0.242182 4.455027
0.244270 4.425381
0.246357 4.395293
0.248445 4.364693
0.250533 4.333495
0.252621 4.301617
0.254709 4.269011
0.256796 4.235673
0.258884 4.201648
0.260972 4.167020
0.263060 4.131910
0.265147 4.096456
0.267235 4.060813
0.269323 4.025146
0.271411 3.989621
0.273498 3.954408
0.275586 3.919680
0.277674 3.885606
0.279762 3.852357
0.281850 3.820100
0.283937 3.789001
0.286025 3.759221
0.288113 3.730919
0.290201 3.704246
0.292289 3.679348
0.294376 3.656363
0.296464 3.635420
0.298552 3.616641
0.300640 3.600133
0.302727 3.585993
0.304815 3.574307
0.306903 3.565143
0.308991 3.558557
0.311078 3.554589
0.313166 3.553264

0.313166 3.553264
0.316786 3.551455
0.320406 3.546029
0.324026 3.536994
0.327645 3.524361
0.331265 3.508145
0.334885 3.488367
0.338505 3.465050
0.342124 3.438223
0.345744 3.407916
0.349364 3.374166
0.352984 3.337007
0.356603 3.296475
0.360223 3.252596
0.363843 3.205359
0.367463 3.154569
0.371082 3.097961
0.374702 3.019370
0.378322 2.930030
0.381942 2.838785
0.385561 2.746467
0.389181 2.653375
0.392801 2.559709
0.396421 2.465626
0.400040 2.371264
0.403660 2.276739
0.407280 2.182153
0.410900 2.087596
0.414519 1.993146
0.418139 1.898866
0.421759 1.804815
0.425379 1.711036
0.428998 1.617568
0.432618 1.524437
0.436238 1.431663
0.439858 1.339257
0.443477 1.247220
0.447097 1.155548
0.450717 1.064225
0.454337 0.973229
0.457956 0.882524
0.461576 0.792064
0.465196 0.701785
0.468816 0.611600
0.472435 0.521377
0.476055 0.430915
0.479675 0.339848
0.483295 0.247414
0.486914 0.151445
0.490534 0.034350
0.494154 -0.000000

0.494154 -0.000000
0.496081 0.043789
0.498008 0.087585
0.499935 0.131396
0.501862 0.175227
0.503790 0.219085
0.505717 0.262978
0.507644 0.306911
0.509571 0.350890
0.511498 0.394920
0.513425 0.439008
0.515352 0.483158
0.517280 0.527373
0.519207 0.571658
0.521134 0.616016
0.523061 0.660449
0.524988 0.704960
0.526915 0.749549
0.528843 0.794218
0.530770 0.838965
0.532697 0.883790
0.534624 0.928692
0.536551 0.973668
0.538478 1.018715
0.540405 1.063828
0.542333 1.109002
0.544260 1.154233
0.546187 1.199513
0.548114 1.244836
0.550041 1.290192
0.551968 1.335572
0.553896 1.380968
0.555823 1.426367
0.557750 1.471759
0.559677 1.517132
0.561604 1.562471
0.563531 1.607764
0.565458 1.652995
0.567386 1.698149
0.569313 1.743210
0.571240 1.788161
0.573167 1.832986
0.575094 1.877665
0.577021 1.922180
0.578949 1.966511
0.580876 2.010640
0.582803 2.054545
0.584730 2.098206
0.586657 2.141601
0.588584 2.184709
0.590511 2.227508


0.000000 -0.000000
0.004176 0.125464
0.008351 0.250914
0.012527 0.376333
