# End points of segments: 
#   0.00000000 0.15908760 0.31817510 0.47726270 0.63635030 
0.000000 -0.000000
0.003182 0.136786
0.006364 0.273484
0.009545 0.410005
0.012727 0.546259
0.015909 0.682157
0.019090 0.817608
0.022272 0.952519
0.025454 1.086798
0.028636 1.220350
0.031817 1.353077
0.034999 1.484881
0.038181 1.615661
0.041363 1.745309
0.044545 1.873714
0.047726 2.000757
0.050908 2.126328
0.054090 2.250324
0.057272 2.372639
0.060453 2.493159
0.063635 2.611770
0.066817 2.728350
0.069999 2.842779
0.073180 2.954931
0.076362 3.064679
0.079544 3.171894
0.082725 3.276444
0.085907 3.378194
0.089089 3.477009
0.092271 3.572751
0.095452 3.665282
0.098634 3.754461
0.101816 3.840149
0.104998 3.922206
0.108180 4.000492
0.111361 4.074870
0.114543 4.145204
0.117725 4.211361
0.120907 4.273211
0.124088 4.330631
0.127270 4.383500
0.130452 4.431705
0.133634 4.475142
0.136815 4.513712
0.139997 4.547327
0.143179 4.575909
0.146361 4.599389
0.149542 4.617711
0.152724 4.630831
0.155906 4.638715
0.159088 4.641346

0.159088 4.641346
0.162269 4.643232
0.165451 4.648882
0.168633 4.658271
0.171815 4.671358
0.174996 4.688087
0.178178 4.708385
0.181360 4.732166
0.184542 4.759329
0.187723 4.789760
0.190905 4.823331
0.194087 4.859904
0.197269 4.899332
0.200450 4.941454
0.203632 4.986103
0.206814 5.033102
0.209996 5.082270
0.213177 5.133414
0.216359 5.186341
0.219541 5.240847
0.222723 5.296728
0.225904 5.353773
0.229086 5.411770
0.232268 5.470500
0.235450 5.529746
0.238631 5.589286
0.241813 5.648897
0.244995 5.708355
0.248177 5.767436
0.251358 5.825914
0.254540 5.883566
0.257722 5.940167
0.260904 5.995498
0.264085 6.049338
0.267267 6.101472
0.270449 6.151688
0.273631 6.199780
0.276812 6.245546
0.279994 6.288794
0.283176 6.329338
0.286358 6.367000
0.289539 6.401616
0.292721 6.433030
0.295903 6.461100
0.299085 6.485699
0.302266 6.506712
0.305448 6.524041
0.308630 6.537605
0.311812 6.547340
0.314993 6.553200
0.318175 6.555156

0.318175 6.555156
0.321357 6.553204
0.324539 6.547356
0.327720 6.537640
0.330902 6.524102
0.334084 6.506805
0.337266 6.485828
0.340447 6.461269
0.343629 6.433240
0.346811 6.401867
0.349993 6.367291
0.353174 6.329665
0.356356 6.289153
0.359538 6.245931
0.362720 6.200181
0.365901 6.152098
0.369083 6.101880
0.372265 6.049735
0.375447 5.995871
0.378628 5.940507
0.381810 5.883860
0.384992 5.826152
0.388174 5.767608
0.391355 5.708452
0.394537 5.648911
0.397719 5.589211
0.400901 5.529577
0.404082 5.470233
0.407264 5.411402
0.410446 5.353306
0.413628 5.296163
0.416809 5.240187
0.419991 5.185590
0.423173 5.132579
0.426355 5.081357
0.429536 5.032120
0.432718 4.985059
0.435900 4.940356
0.439082 4.898190
0.442263 4.858726
0.445445 4.822123
0.448627 4.788531
0.451809 4.758085
0.454991 4.730912
0.458172 4.707125
0.461354 4.686823
0.464536 4.670094
0.467718 4.657007
0.470899 4.647618
0.474081 4.641969
0.477263 4.640084

0.477263 4.640084
0.480444 4.637461
0.483626 4.629600
0.486808 4.616519
0.489990 4.598251
0.493171 4.574838
0.496353 4.546337
0.499535 4.512814
0.502717 4.474345
0.505899 4.431019
0.509080 4.382931
0.512262 4.330184
0.515444 4.272890
0.518625 4.211167
0.521807 4.145137
0.524989 4.074929
0.528171 4.000673
0.531353 3.922504
0.534534 3.840558
0.537716 3.754974
0.540898 3.665890
0.544080 3.573445
0.547261 3.477780
0.550443 3.379031
0.553625 3.277337
0.556806 3.172832
0.559988 3.065652
0.563170 2.955928
0.566352 2.843790
0.569534 2.729367
0.572715 2.612783
0.575897 2.494162
0.579079 2.373623
0.582260 2.251286
0.585442 2.127265
0.588624 2.001674
0.591806 1.874624
0.594988 1.746222
0.598169 1.616576
0.601351 1.485790
0.604533 1.353965
0.607715 1.221202
0.610896 1.087601
0.614078 0.953257
0.617260 0.818268
0.620441 0.682728
0.623623 0.546729
0.626805 0.410365
0.629987 0.273728
0.633169 0.136910
0.636350 -0.000000


0.000000 -0.000000
0.003182 0.136850
0.006364 0.273608
0.009545 0.410185
0.012727 0.546489
0.015909 0.682428
0.019090 0.817908
0.022272 0.952839
0.025454 1.087123
0.028636 1.220668
0.031817 1.353375
0.034999 1.485148
0.038181 1.615887
0.041363 1.745495
0.044545 1.873877
0.047726 2.000937
0.050908 2.126570
0.054090 2.250654
0.057272 2.373070
0.060453 2.493700
0.063635 2.612422
0.066817 2.729113
0.069999 2.843648
0.073180 2.955901
0.076362 3.065741
0.079544 3.173036
0.082725 3.277654
0.085907 3.379458
0.089089 3.478311
0.092271 3.574075
0.095452 3.666611
0.098634 3.755780
0.101816 3.841441
0.104998 3.923455
0.108180 4.001684
0.111361 4.075993
0.114543 4.146246
0.117725 4.212313
0.120907 4.274067
0.124088 4.331385
0.127270 4.384151
0.130452 4.432254
0.133634 4.475591
0.136815 4.514066
0.139997 4.547594
0.143179 4.576098
0.146361 4.599512
0.149542 4.617782
0.152724 4.630862
0.155906 4.638723
0.159088 4.641346

0.159088 4.641346
0.162269 4.647629
0.165451 4.666398
0.168633 4.697409
0.171815 4.740267
0.174996 4.794436
0.178178 4.859258
0.181360 4.933971
0.184542 5.017724
0.187723 5.109598
0.190905 5.208622
0.194087 5.313779
0.197269 5.424022
0.200450 5.538274
0.203632 5.655433
0.206814 5.774376
0.209996 5.893947
0.213177 6.012968
0.216359 6.130227
0.219541 6.244485
0.222723 6.354478
0.225904 6.458936
0.229086 6.556601
0.232268 6.646264
0.235450 6.726810
0.238631 6.797280
0.241813 6.856925
0.244995 6.905267
0.248177 6.942139
0.251358 6.967701
0.254540 6.982430
0.257722 6.987079
0.260904 6.982626
0.264085 6.970199
0.267267 6.951015
0.270449 6.926321
0.273631 6.897348
0.276812 6.865280
0.279994 6.831230
0.283176 6.796227
0.286358 6.761214
0.289539 6.727042
0.292721 6.694473
0.295903 6.664180
0.299085 6.636754
0.302266 6.612699
0.305448 6.592443
0.308630 6.576330
0.311812 6.564630
0.314993 6.557534
0.318175 6.555156

0.318175 6.555156
0.321357 6.557538
0.324539 6.564646
0.327720 6.576365
0.330902 6.592503
0.334084 6.612791
0.337266 6.636879
0.340447 6.664342
0.343629 6.694670
0.346811 6.727273
0.349993 6.761473
0.353174 6.796506
0.356356 6.831518
0.359538 6.865564
0.362720 6.897612
0.365901 6.926545
0.369083 6.951180
0.372265 6.970283
0.375447 6.982607
0.378628 6.986934
0.381810 6.982137
0.384992 6.967243
0.388174 6.941502
0.391355 6.904442
0.394537 6.855908
0.397719 6.796074
0.400901 6.725424
0.404082 6.644710
0.407264 6.554896
0.410446 6.457100
0.413628 6.352532
0.416809 6.242452
0.419991 6.128131
0.423173 6.010832
0.426355 5.891792
0.429536 5.772223
0.432718 5.653303
0.435900 5.536182
0.439082 5.421985
0.442263 5.311810
0.445445 5.206730
0.448627 5.107791
0.451809 5.016004
0.454991 4.932339
0.458172 4.857712
0.461354 4.792969
0.464536 4.738869
0.467718 4.696069
0.470899 4.665101
0.474081 4.646358
0.477263 4.640084

0.477263 4.640084
0.480444 4.637465
0.483626 4.629618
0.486808 4.616559
0.489990 4.598322
0.493171 4.574948
0.496353 4.546495
0.499535 4.513027
0.502717 4.474622
0.505899 4.431366
0.509080 4.383354
0.512262 4.330691
0.515444 4.273487
0.518625 4.211858
0.521807 4.145927
0.524989 4.075822
0.528171 4.001672
0.531353 3.923612
0.534534 3.841776
0.537716 3.756303
0.540898 3.667330
0.544080 3.574994
0.547261 3.479435
0.550443 3.380790
0.553625 3.279193
0.556806 3.174781
0.559988 3.067685
0.563170 2.958036
0.566352 2.845965
0.569534 2.731596
0.572715 2.615054
0.575897 2.496461
0.579079 2.375938
0.582260 2.253600
0.585442 2.129562
0.588624 2.003938
0.591806 1.876837
0.594988 1.748369
0.598169 1.618638
0.601351 1.487750
0.604533 1.355808
0.607715 1.222912
0.610896 1.089162
0.614078 0.954656
0.617260 0.819492
0.620441 0.683765
0.623623 0.547571
0.626805 0.411004
0.629987 0.274157
0.633169 0.137125
0.636350 -0.000000


0.000000 0.000000
0.003182 0.275110
0.006364 0.550153
0.009545 0.825063
0.012727 1.099772
0.015909 1.374214
0.019090 1.648320
0.022272 1.922021
0.025454 2.195249
0.028636 2.467933
0.031817 2.740002
0.034999 3.011383
0.038181 3.282003
0.041363 3.551789
0.044545 3.820663
0.047726 4.088551
0.050908 4.355373
0.054090 4.621051
0.057272 4.885505
0.060453 5.148652
0.063635 5.410410
0.066817 5.670696
0.069999 5.929422
0.073180 6.186503
0.076362 6.441848
0.079544 6.695367
0.082725 6.946967
0.085907 7.196550
0.089089 7.444015
0.092271 7.689259
0.095452 7.932169
0.098634 8.172626
0.101816 8.410501
0.104998 8.645652
0.108180 8.877919
0.111361 9.107121
0.114543 9.333044
0.117725 9.555433
0.120907 9.773978
0.124088 9.988290
0.127270 10.197867
0.130452 10.402048
0.133634 10.599943
0.136815 10.790313
0.139997 10.971406
0.143179 11.140689
0.146361 11.294478
0.149542 11.427472
0.152724 11.532447
0.155906 11.600758
0.159088 11.624614

0.159088 11.624614
0.162269 11.620839
0.165451 11.609589
0.168633 11.591093
0.171815 11.565709
0.174996 11.533907
0.178178 11.496234
0.181360 11.453298
0.184542 11.405742
0.187723 11.354233
0.190905 11.299455
0.194087 11.242105
0.197269 11.182898
0.200450 11.122567
0.203632 11.061877
0.206814 11.001627
0.209996 10.942662
0.213177 10.885878
0.216359 10.832227
0.219541 10.782722
0.222723 10.738425
0.225904 10.700441
0.229086 10.669892
0.232268 10.647881
0.235450 10.635442
0.238631 10.633487
0.241813 10.642741
0.244995 10.663681
0.248177 10.696498
0.251358 10.741076
0.254540 10.796998
0.257722 10.863587
0.260904 10.939959
0.264085 11.025087
0.267267 11.117861
0.270449 11.217150
0.273631 11.321838
0.276812 11.430854
0.279994 11.543195
0.283176 11.657927
0.286358 11.774192
0.289539 11.891203
0.292721 12.008241
0.295903 12.124645
0.299085 12.239809
0.302266 12.353171
0.305448 12.464213
0.308630 12.572452
0.311812 12.677439
0.314993 12.778755
0.318175 12.876016

0.318175 12.876016
0.321357 12.778753
0.324539 12.677431
0.327720 12.572433
0.330902 12.464177
0.334084 12.353112
0.337266 12.239720
0.340447 12.124521
0.343629 12.008075
0.346811 11.890990
0.349993 11.773927
0.353174 11.657607
0.356356 11.542819
0.359538 11.430421
0.362720 11.321348
0.365901 11.216607
0.369083 11.117268
0.372265 11.024448
0.375447 10.939280
0.378628 10.862873
0.381810 10.796251
0.384992 10.740298
0.388174 10.695688
0.391355 10.662831
0.394537 10.641841
0.397719 10.632521
0.400901 10.634391
0.404082 10.646723
0.407264 10.668604
0.410446 10.698997
0.413628 10.736799
0.416809 10.780891
0.419991 10.830170
0.423173 10.883575
0.426355 10.940096
0.429536 10.998785
0.432718 11.058749
0.435900 11.119145
0.439082 11.179180
0.442263 11.238092
0.445445 11.295151
0.448627 11.349646
